28.027	-83.39	951.84
27.973	-83.278	951.36
27.919	-83.166	950.87
27.865	-83.054	950.39
27.811	-82.943	949.9
27.757	-82.831	949.42
27.703	-82.719	948.94
27.649	-82.607	948.45
27.595	-82.496	947.97
27.541	-82.384	947.48
27.487	-82.272	947
27.433	-82.16	946.51
27.379	-82.049	946.03
27.325	-81.937	945.55
27.271	-81.825	945.06
27.217	-81.713	944.58
27.163	-81.602	944.09
27.109	-81.49	943.61
27.055	-81.378	943.12
27.001	-81.267	942.64
26.947	-81.155	942.16
26.893	-81.043	941.67
26.839	-80.931	941.19
26.785	-80.82	940.7
26.731	-80.708	940.22
26.677	-80.596	939.73
26.623	-80.484	939.25
26.569	-80.373	938.76
26.515	-80.261	938.28
26.461	-80.149	937.8
26.407	-80.037	937.31
26.353	-79.926	936.83
26.299	-79.814	936.34
26.245	-79.702	935.86
26.192	-79.59	935.37
26.138	-79.479	934.89
26.084	-79.367	934.41
26.03	-79.255	933.92
25.976	-79.143	933.44
25.922	-79.032	932.95
25.868	-78.92	932.47
25.814	-78.808	931.98
25.76	-78.696	931.5
25.706	-78.585	931.01
25.652	-78.473	930.53
25.598	-78.361	930.05
25.544	-78.25	929.56
25.49	-78.138	929.08
25.436	-78.026	928.59
25.382	-77.914	928.11
25.328	-77.803	927.62
25.274	-77.691	927.14
25.22	-77.579	926.66
25.166	-77.467	926.17
25.112	-77.356	925.69
25.058	-77.244	925.2
25.004	-77.132	924.72
24.95	-77.02	924.23
24.896	-76.909	923.75
24.842	-76.797	923.27
24.788	-76.685	922.78
24.734	-76.573	922.3
24.68	-76.462	921.81
24.626	-76.35	921.33
24.572	-76.238	920.84
24.518	-76.126	920.36
24.464	-76.015	919.87
24.41	-75.903	919.39
24.357	-75.791	918.91
24.303	-75.679	918.42
24.249	-75.568	917.94
24.195	-75.456	917.45
24.141	-75.344	916.97
24.087	-75.233	916.48
24.033	-75.121	916
23.979	-75.009	915.52
23.925	-74.897	915.03
23.871	-74.786	914.55
23.817	-74.674	914.06
23.763	-74.562	913.58
23.709	-74.45	913.09
23.655	-74.339	912.61
23.601	-74.227	912.13
23.547	-74.115	911.64
23.493	-74.003	911.16
23.439	-73.892	910.67
23.385	-73.78	910.19
23.331	-73.668	909.7
23.277	-73.556	909.22
23.223	-73.445	908.73
23.169	-73.333	908.25
23.115	-73.221	907.77
23.061	-73.109	907.28
23.007	-72.998	906.8
22.953	-72.886	906.31
22.899	-72.774	905.83
22.845	-72.662	905.34
22.791	-72.551	904.86
22.737	-72.439	904.38
22.683	-72.327	903.89
22.629	-72.216	903.41
22.575	-72.104	902.92
22.522	-71.992	902.44
22.468	-71.88	901.95
22.414	-71.769	901.47
22.36	-71.657	900.98
22.306	-71.545	900.5
22.252	-71.433	900.02
22.198	-71.322	899.53
22.144	-71.21	899.05
22.09	-71.098	898.56
22.036	-70.986	898.08
21.982	-70.875	897.59
21.928	-70.763	897.11
21.874	-70.651	896.63
21.82	-70.539	896.14
21.766	-70.428	895.66
21.712	-70.316	895.17
21.658	-70.204	894.69
21.604	-70.092	894.2
21.55	-69.981	893.72
21.496	-69.869	893.24
21.442	-69.757	892.75
21.388	-69.645	892.27
21.334	-69.534	891.78
21.28	-69.422	891.3
21.226	-69.31	890.81
21.172	-69.199	890.33
21.118	-69.087	889.84
21.064	-68.975	889.36
21.01	-68.863	888.88
20.956	-68.752	888.39
20.902	-68.64	887.91
20.848	-68.528	887.42
20.794	-68.416	886.94
20.74	-68.305	886.45
20.687	-68.193	885.97
20.633	-68.081	885.49
20.579	-67.969	885
20.525	-67.858	884.52
20.471	-67.746	884.03
20.417	-67.634	883.55
20.363	-67.522	883.06
20.309	-67.411	882.58
20.255	-67.299	882.09
20.201	-67.187	881.61
20.147	-67.075	881.13
20.093	-66.964	880.64
20.039	-66.852	880.16
19.985	-66.74	879.67
19.931	-66.628	879.19
19.877	-66.517	878.7
19.823	-66.405	878.22
19.769	-66.293	877.74
19.715	-66.182	877.25
19.661	-66.07	876.77
19.607	-65.958	876.28
19.553	-65.846	875.8
19.499	-65.735	875.31
19.445	-65.623	874.83
19.391	-65.511	874.35
19.337	-65.399	873.86
19.283	-65.288	873.38
19.229	-65.176	872.89
19.175	-65.064	872.41
19.121	-64.952	871.92
19.067	-64.841	871.44
19.013	-64.729	870.95
18.959	-64.617	870.47
18.905	-64.505	869.99
18.852	-64.394	869.5
18.798	-64.282	869.02
18.744	-64.17	868.53
18.69	-64.058	868.05
18.636	-63.947	867.56
18.582	-63.835	867.08
18.528	-63.723	866.6
18.474	-63.611	866.11
18.42	-63.5	865.63
18.366	-63.388	865.14
18.312	-63.276	864.66
18.258	-63.165	864.17
18.204	-63.053	863.69
18.15	-62.941	863.21
18.096	-62.829	862.72
18.042	-62.718	862.24
17.988	-62.606	861.75
17.934	-62.494	861.27
17.88	-62.382	860.78
17.826	-62.271	860.3
17.772	-62.159	859.81
17.718	-62.047	859.33
17.664	-61.935	858.85
17.61	-61.824	858.36
17.556	-61.712	857.88
17.502	-61.6	857.39
17.448	-61.488	856.91
17.394	-61.377	856.42
17.34	-61.265	855.94
17.286	-61.153	855.46
17.232	-61.041	854.97
17.178	-60.93	854.49
17.124	-60.818	854
17.07	-60.706	853.52
17.017	-60.594	853.03
16.963	-60.483	852.55
16.909	-60.371	852.06
16.855	-60.259	851.58
16.801	-60.148	851.1
16.747	-60.036	850.61
16.693	-59.924	850.13
16.639	-59.812	849.64
16.585	-59.701	849.16
16.531	-59.589	848.67
16.477	-59.477	848.19
16.423	-59.365	847.71
