11	8.91	50.89	1.36	33.31	67.04	4.99	36.17	76.26	5.06	27.56	56.65	2.54	17.46	38.85	1.47	9.17	20.28	0.58	3.78	8.42	7.04	16.99	15.44	8.84	7.04	12.61	10.18	6.38	0.95	5.01	3.25	2.41	0.3	1.35	0.88	0.58	0.22	1.16	0.85	0.23	0.13	0.65	0.39	0.08	0.08	0.29	0.12	0.04	0.12	0.57	0.17	0.11	0.02	0.1	0.07	0.03	29.01	84.66	25.02	94.35	70.59	81.51	53.62	82.8	28.89	
12	11.61	50.81	2.74	40.45	68.26	8.61	46.63	72.72	8.93	31.05	52.72	4.48	19.21	33.88	2.16	9.85	17.54	0.78	3.8	7.86	10.02	22.88	20.09	10.32	10.02	13.97	14.49	7.78	0.97	4.43	3.4	1.71	0.32	1.28	0.97	0.44	0.24	1.0	0.61	0.22	0.09	0.24	0.27	0.19	0.09	0.36	0.11	0.0	0.45	1.46	1.36	0.54	0.02	0.1	0.05	0.0	24.78	75.13	19.51	77.97	57.53	56.56	45.36	58.11	19.73	
13	20.42	67.31	8.81	62.04	92.35	23.98	71.61	102.0	24.96	46.56	58.67	12.46	28.66	33.93	5.18	6.74	7.83	1.38	1.37	3.02	25.57	68.86	73.85	34.51	25.57	14.45	9.15	4.06	1.56	9.56	4.72	1.74	0.21	0.94	0.68	0.62	0.08	0.3	0.2	0.05	0.03	0.17	0.12	0.0	0.0	0.0	0.0	0.0	0.22	0.75	0.91	0.27	0.02	0.08	0.02	0.0	51.75	141.95	49.21	167.23	83.83	121.81	61.75	55.18	28.78	
14	11.69	47.03	3.89	33.22	58.31	9.2	39.65	68.64	10.14	22.47	38.84	3.28	15.06	29.61	1.91	5.47	8.83	0.39	1.38	3.56	13.25	31.22	43.51	15.17	13.25	9.67	5.98	2.04	0.75	3.87	2.11	0.9	0.21	0.83	0.63	0.29	0.26	1.01	0.73	0.12	0.04	0.11	0.03	0.01	0.0	0.0	0.0	0.0	0.24	1.02	1.08	0.18	0.03	0.06	0.09	0.05	32.33	71.93	14.57	108.18	40.35	43.48	29.38	38.72	13.51	
15	7.12	41.53	1.0	26.42	51.48	3.81	24.6	50.5	2.61	15.71	33.65	1.13	7.95	19.67	0.32	3.67	8.57	0.26	1.55	3.11	5.29	12.07	8.05	4.37	5.29	9.97	6.57	3.14	0.96	4.41	2.91	1.46	0.34	1.43	0.71	0.43	0.09	0.38	0.19	0.02	0.03	0.08	0.13	0.03	0.01	0.03	0.02	0.03	0.15	0.67	0.28	0.1	0.0	0.0	0.0	0.0	21.29	58.36	15.83	52.04	41.63	39.73	28.51	42.39	13.8	
16	16.51	58.22	5.65	43.88	73.65	12.57	48.86	76.07	11.64	21.99	31.78	2.31	13.49	17.03	1.89	1.71	3.1	0.09	0.37	1.08	21.98	54.45	56.94	19.57	21.98	10.4	5.04	1.39	0.73	4.23	2.57	0.79	0.39	1.63	0.77	0.35	0.67	2.7	0.07	0.02	0.02	0.11	0.05	0.0	0.01	0.04	0.01	0.0	0.04	0.2	0.01	0.0	0.02	0.11	0.07	0.01	50.11	120.2	42.52	133.56	55.85	77.06	27.91	32.05	16.15	
17	16.37	58.53	6.17	48.21	71.68	15.31	44.88	67.15	10.53	17.15	29.19	1.94	8.57	19.44	0.34	2.73	4.3	0.36	0.47	1.0	21.84	49.87	39.66	10.77	21.84	14.53	9.39	1.74	1.49	7.21	3.52	1.96	0.22	0.79	0.58	0.12	0.6	1.76	0.19	0.09	0.03	0.11	0.05	0.0	0.0	0.0	0.0	0.0	0.1	0.21	0.22	0.04	0.02	0.02	0.01	0.0	48.68	113.79	43.75	110.72	57.65	86.79	26.61	24.48	16.47	
18	16.85	58.45	6.32	45.07	72.82	14.05	47.48	72.38	11.47	20.99	24.64	2.78	11.42	12.04	1.84	2.1	4.1	0.04	0.6	1.49	23.51	58.92	55.97	11.92	23.51	11.57	5.74	1.84	0.9	4.01	3.41	0.4	0.1	0.31	0.22	0.12	0.05	0.22	0.1	0.0	0.01	0.01	0.04	0.03	0.0	0.0	0.0	0.0	0.11	0.44	0.33	0.13	0.04	0.16	0.09	0.05	52.24	122.72	45.27	134.56	60.68	97.26	20.31	24.39	17.43	
19	16.76	52.6	7.1	45.81	61.93	17.32	38.94	59.84	9.48	13.99	18.58	2.36	6.3	7.32	0.33	0.63	1.78	0.0	0.25	0.66	21.81	48.51	43.99	7.32	21.81	12.8	2.91	0.52	0.81	3.5	1.03	0.89	0.08	0.27	0.24	0.09	0.67	1.99	0.06	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.15	0.03	0.0	0.0	0.0	0.0	0.0	38.37	85.37	23.51	103.83	41.2	55.2	15.21	16.14	8.38	
20	6.95	41.05	0.99	27.1	47.45	3.55	21.34	41.29	1.82	10.26	20.63	0.56	3.63	9.06	0.21	1.4	3.04	0.07	0.5	0.68	6.22	12.85	6.36	1.85	6.22	11.69	5.06	1.81	1.15	5.29	1.92	0.68	0.41	1.51	0.69	0.19	0.14	0.54	0.18	0.04	0.01	0.01	0.0	0.0	0.01	0.02	0.0	0.0	0.3	0.95	0.15	0.0	0.02	0.07	0.04	0.0	25.76	57.21	14.68	47.75	27.94	29.41	17.74	22.11	7.35	
21	6.56	31.63	1.11	19.76	34.85	3.04	17.26	30.5	2.31	8.31	16.41	0.64	3.47	7.89	0.24	0.96	2.36	0.02	0.31	0.58	4.91	9.48	6.55	2.29	4.91	6.05	3.81	1.25	0.47	1.66	1.12	0.38	0.17	0.46	0.27	0.0	0.07	0.17	0.1	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.35	0.11	0.0	0.02	0.08	0.06	0.0	14.04	32.57	6.73	27.53	18.89	15.02	12.31	13.89	6.02	
22	12.56	47.75	3.87	31.82	49.47	8.75	26.66	39.4	4.93	6.7	7.39	1.53	1.86	3.84	0.35	0.47	1.35	0.02	0.3	0.31	15.62	33.67	21.84	1.77	15.62	6.69	1.69	0.2	0.89	3.6	0.42	0.04	0.02	0.06	0.08	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.16	0.01	0.0	0.0	0.0	0.0	0.0	44.64	73.82	21.06	71.81	26.74	36.98	6.05	4.78	6.33	
23	12.13	42.7	4.16	28.81	44.54	7.45	27.69	43.0	6.66	11.16	13.4	2.97	4.81	4.6	0.85	0.7	1.18	0.09	0.17	0.17	14.73	29.9	26.74	5.26	14.73	6.82	2.68	1.56	0.55	2.32	0.57	0.2	0.03	0.09	0.03	0.02	0.08	0.22	0.16	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.02	0.02	0.05	0.19	0.04	0.0	0.0	0.0	0.0	0.0	34.82	53.64	10.5	66.39	21.04	23.49	11.72	9.12	6.35	
24	6.73	34.42	0.91	21.25	37.93	2.56	17.87	32.83	2.02	7.97	15.69	0.58	2.7	6.09	0.2	0.59	1.71	0.01	0.14	0.42	5.47	11.07	6.67	2.13	5.47	7.72	3.7	1.4	0.69	2.89	1.24	0.49	0.11	0.48	0.13	0.05	0.15	0.44	0.2	0.07	0.0	0.0	0.0	0.0	0.02	0.02	0.0	0.0	0.22	0.78	0.11	0.01	0.02	0.07	0.0	0.0	18.21	39.2	8.89	33.5	19.61	18.41	13.37	13.17	5.4	
25	6.72	28.61	1.56	18.76	30.0	3.7	15.13	24.23	2.57	6.42	10.08	0.77	2.19	4.09	0.18	0.66	1.39	0.06	0.26	0.3	4.56	8.51	5.54	1.59	4.56	4.8	2.68	0.71	0.29	0.9	0.52	0.16	0.21	0.59	0.2	0.01	0.02	0.08	0.03	0.0	0.05	0.14	0.02	0.0	0.0	0.0	0.0	0.0	0.1	0.21	0.15	0.0	0.01	0.03	0.0	0.0	12.64	27.57	5.47	21.75	14.87	12.11	5.98	8.12	4.37	
26	6.3	27.64	1.15	16.71	29.35	2.76	14.35	24.85	1.73	7.9	12.41	0.89	2.92	4.79	0.1	0.8	1.46	0.02	0.23	0.29	4.16	7.7	5.67	1.89	4.16	4.4	2.55	1.19	0.27	0.87	0.29	0.13	0.32	0.82	0.5	0.07	0.07	0.21	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.19	0.1	0.02	0.02	0.04	0.01	0.0	11.39	25.48	4.88	20.94	15.08	11.02	9.11	9.02	4.44	
27	8.84	33.01	2.5	25.21	35.95	6.67	18.51	26.69	3.11	6.87	11.0	0.59	2.17	4.46	0.11	0.44	0.97	0.01	0.02	0.08	7.72	13.47	6.77	1.39	7.72	8.82	4.26	1.23	0.57	2.07	1.05	0.27	0.17	0.61	0.13	0.08	0.1	0.29	0.11	0.01	0.04	0.16	0.03	0.0	0.0	0.0	0.0	0.0	0.22	0.41	0.09	0.0	0.02	0.07	0.0	0.0	14.98	34.1	6.86	22.78	17.04	11.66	6.82	9.51	4.11	
28	13.77	41.27	5.51	31.1	43.29	9.87	25.24	31.15	5.69	5.55	7.21	0.69	2.12	2.54	0.35	0.3	0.43	0.0	0.05	0.12	15.34	29.54	17.21	1.88	15.34	8.68	3.8	0.38	0.96	3.32	0.78	0.03	0.06	0.19	0.1	0.02	0.38	0.86	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.44	0.04	0.0	0.0	0.0	0.0	0.0	29.22	54.46	16.11	38.94	18.74	20.38	4.61	4.25	4.27	
29	11.91	40.94	3.73	25.74	41.61	6.01	22.63	33.22	5.04	6.07	7.58	1.17	1.37	2.36	0.13	0.16	0.63	0.01	0.01	0.05	15.17	27.86	21.18	2.68	15.17	6.59	1.66	0.32	0.79	2.92	1.03	0.09	0.07	0.21	0.12	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.04	0.03	0.0	0.01	0.03	0.01	0.0	32.32	56.21	15.18	49.36	16.3	19.72	6.62	5.11	3.34	
30	12.21	40.88	3.97	28.23	42.24	7.45	22.65	34.41	3.78	7.06	10.19	0.23	2.54	3.86	0.06	0.48	0.47	0.0	0.01	0.03	14.63	28.17	20.67	4.09	14.63	6.28	1.82	0.35	0.72	2.91	0.78	0.18	0.08	0.3	0.13	0.03	0.02	0.08	0.0	0.0	0.01	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.36	0.05	0.0	0.0	0.0	0.0	0.0	29.88	49.38	9.97	44.46	18.1	17.89	7.83	6.44	4.07	
31	4.98	27.71	0.79	15.03	29.98	2.14	10.77	24.42	1.07	4.3	10.6	0.16	1.44	5.17	0.06	0.41	1.58	0.0	0.16	0.35	3.66	7.8	3.52	0.83	3.66	4.2	1.92	0.53	0.52	2.09	1.17	0.34	0.14	0.49	0.18	0.03	0.09	0.29	0.06	0.01	0.03	0.1	0.02	0.0	0.0	0.0	0.0	0.0	0.02	0.06	0.07	0.0	0.02	0.05	0.04	0.0	12.34	28.91	6.57	23.26	15.69	13.83	6.71	8.86	4.34	
32	4.95	30.0	0.58	16.63	28.29	1.84	11.2	22.23	1.18	4.25	9.34	0.22	1.49	3.69	0.04	0.61	1.21	0.02	0.1	0.23	3.71	6.41	3.73	0.87	3.71	7.32	2.63	0.56	0.4	1.35	0.86	0.21	0.07	0.26	0.03	0.01	0.07	0.2	0.07	0.0	0.04	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.26	0.18	0.0	0.0	0.0	0.0	0.0	18.78	29.66	6.73	23.28	13.76	12.54	6.39	8.18	3.55	
33	6.14	25.69	1.14	16.04	24.88	2.7	11.72	18.3	1.45	4.74	7.67	0.44	1.61	2.16	0.14	0.21	0.48	0.0	0.0	0.0	4.32	7.13	3.99	1.08	4.32	4.97	2.33	0.58	0.37	1.23	0.59	0.17	0.07	0.16	0.16	0.0	0.07	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.22	0.13	0.01	0.01	0.04	0.02	0.0	11.19	20.54	2.97	14.18	8.76	4.95	5.58	4.2	2.25	
34	11.15	35.64	4.17	23.8	28.67	8.16	14.57	17.02	2.9	3.39	4.72	0.18	0.91	1.97	0.15	0.45	0.26	0.16	0.03	0.12	12.85	17.51	8.11	0.59	12.85	4.84	1.32	0.15	0.27	1.06	0.23	0.07	0.02	0.04	0.01	0.0	0.02	0.05	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.02	0.02	0.01	0.0	0.0	0.0	0.0	32.41	32.11	8.21	14.6	11.02	8.61	3.07	3.14	1.72	
35	11.16	38.17	3.68	23.67	28.63	6.52	15.06	18.65	2.74	3.41	4.78	0.88	0.86	1.2	0.04	0.12	0.14	0.02	0.01	0.04	15.24	19.42	10.58	0.97	15.24	6.42	1.65	0.14	0.53	1.56	0.26	0.0	0.02	0.07	0.02	0.0	0.01	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.2	0.16	0.0	0.0	0.0	0.0	0.0	37.55	29.75	5.28	21.37	6.57	5.75	3.39	2.73	1.39	
36	4.51	24.01	0.98	11.47	22.48	2.13	8.45	16.3	1.37	2.74	7.04	0.2	0.7	2.9	0.0	0.23	0.94	0.0	0.1	0.28	3.51	4.92	2.43	0.35	3.51	2.65	0.94	0.22	0.36	1.28	0.4	0.11	0.25	0.7	0.09	0.02	0.02	0.08	0.01	0.02	0.01	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.04	0.0	0.0	0.02	0.06	0.0	0.0	13.04	19.98	3.54	13.65	7.84	5.28	4.8	4.86	1.75	
37	3.97	25.31	0.46	11.41	22.43	1.23	7.62	17.03	0.53	2.6	6.81	0.14	0.83	2.21	0.09	0.25	0.39	0.04	0.02	0.07	3.07	4.64	1.98	0.34	3.07	3.62	1.22	0.18	0.43	1.33	0.78	0.13	0.1	0.35	0.08	0.0	0.03	0.1	0.01	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.09	0.05	0.0	0.0	0.0	0.0	0.0	15.75	21.08	4.17	16.25	8.83	7.6	5.16	5.35	2.34	
38	5.64	29.31	1.01	16.52	24.27	2.79	8.05	15.84	0.75	1.84	5.31	0.07	0.59	1.89	0.0	0.12	0.56	0.0	0.09	0.19	5.19	7.66	1.91	0.26	5.19	8.16	1.72	0.23	0.43	1.73	0.56	0.17	0.11	0.4	0.05	0.01	0.02	0.07	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.45	0.07	0.0	0.03	0.09	0.01	0.0	21.05	25.0	5.29	16.09	9.52	8.23	4.26	3.93	1.97	
39	4.18	25.67	0.52	13.17	23.39	1.88	7.44	16.2	0.54	2.25	5.53	0.02	0.63	2.14	0.01	0.12	0.62	0.0	0.0	0.24	3.15	5.02	1.64	0.3	3.15	4.66	1.17	0.2	0.44	1.79	0.47	0.1	0.03	0.1	0.02	0.0	0.03	0.07	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.27	0.01	0.0	0.0	0.0	0.0	0.0	15.22	23.72	5.11	15.35	10.62	8.57	3.11	5.11	2.5	
40	5.98	23.27	1.46	14.34	20.05	2.47	7.79	11.95	0.99	2.21	3.65	0.32	0.38	0.91	0.1	0.05	0.24	0.0	0.01	0.04	4.7	6.8	2.3	0.5	4.7	4.47	1.61	0.21	0.31	0.65	0.17	0.0	0.04	0.13	0.01	0.01	0.02	0.02	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.22	0.08	0.0	0.0	0.0	0.0	0.0	10.56	17.17	3.38	9.31	5.11	4.13	2.12	1.6	0.71	
41	7.77	28.46	2.39	16.63	21.15	4.57	8.72	12.49	1.57	1.73	3.13	0.2	0.27	0.67	0.0	0.02	0.14	0.0	0.0	0.02	7.79	9.58	4.19	0.35	7.79	3.24	0.95	0.28	0.47	1.32	0.33	0.06	0.02	0.09	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.05	0.04	0.0	0.0	0.0	0.0	0.0	21.32	20.48	3.34	12.01	4.3	2.87	2.03	2.01	0.67	
42	9.0	31.79	2.59	16.94	22.69	3.75	10.2	12.96	1.58	2.23	2.45	0.39	0.34	0.68	0.01	0.09	0.14	0.0	0.02	0.02	10.76	13.03	6.01	0.39	10.76	4.18	0.93	0.05	0.49	1.52	0.36	0.06	0.04	0.09	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.27	0.0	0.0	0.02	0.05	0.0	0.0	29.31	23.32	3.46	12.2	7.16	4.97	1.78	1.19	1.05	
43	5.79	24.59	1.37	13.33	18.67	3.0	7.29	13.04	0.65	2.14	3.61	0.12	0.82	1.04	0.09	0.12	0.26	0.0	0.02	0.04	5.03	5.38	2.77	0.45	5.03	4.95	1.23	0.25	0.25	0.67	0.17	0.02	0.06	0.17	0.07	0.0	0.01	0.05	0.0	0.0	0.01	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.01	0.0	0.02	0.06	0.02	0.0	16.08	15.98	2.7	11.83	5.93	4.15	1.89	2.03	1.58	
44	9.85	31.13	3.61	18.12	22.34	5.58	11.03	13.52	2.31	2.86	2.37	0.84	0.43	0.93	0.0	0.11	0.13	0.0	0.0	0.0	10.93	13.48	6.78	0.33	10.93	3.41	0.72	0.08	0.27	1.0	0.32	0.02	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.0	27.08	22.26	4.25	13.28	5.52	4.21	1.43	1.18	1.08	
45	10.7	31.51	3.85	21.91	22.81	6.69	11.05	12.93	2.36	2.5	2.45	0.09	0.43	0.67	0.02	0.05	0.25	0.0	0.04	0.06	11.22	13.95	6.18	0.72	11.22	5.13	0.85	0.21	0.34	1.14	0.14	0.03	0.0	0.0	0.0	0.0	0.01	0.01	0.01	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.12	0.01	0.0	0.0	0.0	0.0	0.0	24.05	21.99	3.71	12.99	4.38	3.19	1.16	1.05	0.84	
46	3.38	21.91	0.23	10.05	18.54	0.54	5.49	12.51	0.15	1.92	4.89	0.04	0.54	1.42	0.01	0.14	0.31	0.0	0.01	0.03	2.31	3.56	1.41	0.33	2.31	3.72	0.91	0.24	0.41	1.37	0.38	0.1	0.02	0.05	0.0	0.0	0.04	0.11	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.14	0.01	0.0	0.0	0.0	0.0	0.0	11.58	15.85	2.8	10.28	5.66	3.74	3.35	3.05	0.99	
47	7.41	25.84	2.42	12.94	14.11	3.57	5.84	6.92	1.17	0.97	1.84	0.12	0.27	0.4	0.08	0.06	0.01	0.0	0.0	0.0	8.16	6.19	1.57	0.18	8.16	3.1	0.55	0.01	0.36	0.9	0.1	0.04	0.01	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.05	0.01	0.0	0.0	0.0	0.0	0.0	22.38	11.77	1.35	5.46	1.92	1.26	1.17	0.64	0.33	
48	8.06	31.23	1.84	12.49	13.02	2.68	5.37	7.12	0.84	0.83	1.32	0.12	0.16	0.26	0.0	0.02	0.03	0.0	0.01	0.01	12.01	7.24	3.25	0.12	12.01	1.87	0.28	0.03	0.52	0.73	0.03	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.09	0.0	0.0	0.0	0.0	0.0	0.0	35.62	10.39	1.08	6.0	1.57	0.67	0.57	0.65	0.31	
49	5.35	21.63	1.28	10.65	13.84	2.36	5.05	7.66	0.63	1.42	2.32	0.19	0.36	0.72	0.0	0.04	0.2	0.0	0.0	0.05	4.78	4.69	1.2	0.15	4.78	1.86	0.48	0.09	0.22	0.51	0.13	0.05	0.01	0.01	0.0	0.0	0.03	0.07	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.02	0.0	0.0	0.0	0.0	0.0	0.0	15.24	10.56	1.51	6.08	2.08	1.29	1.17	0.78	0.26	
50	6.19	25.0	1.71	12.3	13.75	2.88	5.03	7.31	0.76	0.68	1.16	0.03	0.06	0.24	0.0	0.03	0.04	0.0	0.0	0.0	6.44	5.97	1.9	0.03	6.44	3.04	0.4	0.04	0.26	0.5	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0.0	22.12	12.23	1.31	7.68	1.74	1.35	0.75	0.48	0.27	
51	7.45	28.41	2.21	11.18	13.36	2.93	5.26	6.48	0.4	0.83	1.57	0.1	0.13	0.27	0.0	0.0	0.09	0.0	0.0	0.01	10.25	6.25	1.83	0.17	10.25	1.96	0.57	0.13	0.17	0.51	0.11	0.04	0.0	0.0	0.0	0.0	0.02	0.04	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.02	0.0	0.0	0.0	0.0	0.0	0.0	30.47	10.62	1.02	4.81	2.35	1.37	1.0	0.8	0.4	
52	5.47	21.42	1.58	10.69	14.39	2.15	4.44	8.07	0.47	1.05	2.23	0.06	0.29	0.53	0.05	0.04	0.16	0.0	0.02	0.02	5.16	4.64	1.43	0.06	5.16	2.75	0.5	0.08	0.24	0.57	0.3	0.05	0.05	0.13	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.07	0.01	0.0	0.01	0.01	0.0	0.0	14.41	11.32	2.2	5.3	3.23	1.91	0.75	1.51	0.63	
53	5.98	21.49	2.02	10.79	14.82	2.77	4.68	8.59	0.23	1.23	2.82	0.07	0.28	0.81	0.0	0.05	0.08	0.0	0.01	0.01	5.67	5.41	1.86	0.23	5.67	2.62	0.34	0.13	0.17	0.44	0.18	0.03	0.04	0.14	0.04	0.0	0.01	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.95	10.87	1.17	5.5	3.26	1.45	1.33	1.31	0.52	
