1.0567514677103724, 23.33333333333333
1.5264187866927599, 17.89115646258503
2.504892367906066, 21.972789115646258
2.0352250489236785, 26.462585034013607
3.561643835616438, 24.013605442176868
4.070450097847358, 21.836734693877553
4.500978473581213, 25.782312925170068
5.088062622309199, 25.646258503401363
5.479452054794521, 28.2312925170068
5.949119373776908, 28.91156462585034
6.497064579256362, 28.095238095238095
7.553816046966732, 28.2312925170068
6.9667318982387485, 32.85714285714286
8.062622309197653, 35.578231292517
8.571428571428573, 33.673469387755105
8.962818003913895, 36.12244897959184
9.510763209393348, 36.12244897959184
9.980430528375734, 38.16326530612245
10.958904109589042, 42.244897959183675
11.506849315068493, 38.027210884353735
10.450097847358123, 34.48979591836735
12.015655577299414, 35.578231292517
12.446183953033268, 40.34013605442177
12.954990215264187, 38.16326530612245
13.581213307240704, 38.84353741496598
13.894324853228964, 43.197278911564624
14.52054794520548, 37.21088435374149
14.911937377690803, 43.06122448979592
15.499021526418788, 43.605442176870746
16.007827788649706, 41.83673469387755
16.986301369863014, 43.197278911564624
16.477495107632095, 45.91836734693877
17.495107632093934, 47.95918367346939
17.96477495107632, 46.87074829931973
18.473581213307238, 47.82312925170068
18.98238747553816, 44.01360544217687
19.49119373776908, 49.04761904761905
20, 49.455782312925166
