10280	-61.37	-548.99
10281	-102.16	-549.19
10220	-62.408	-477.89
10222	-87.618	-352.9
10264	-21.884	-352.61
10207	-97.833	-298.88
10218	-55.588	-391.43
10210	-83.413	-335.14
10307	-22.693	-335.13
10232	-74.322	-329.48
10284	-135.88	-214.24
10255	-53.249	-172.35
10251	-39.998	-171.11
10305	-112.45	-162.33
10305	-97.773	-519.03
10264	-25.143	-514.62
10245	-59.857	-513.24
10262	-98.073	-514.45
10246	-19.666	-380.36
10254	-18.15	-330.1
10206	-30.065	-258.67
10277	-27.529	-627.85
10295	-23.041	-510.22
10282	-95.77	-505.62
10278	-47.074	-510.85
10246	-80.065	-505.5
10243	-59.408	-376.9
10267	-43.515	-321.93
10245	-50.026	-317.77
10268	-78.39	-162.15
10265	-76.082	-504.74
10240	-179.87	-440.3
10221	-32.928	-438.77
10226	-38.306	-372.79
10260	-24.93	-374.19
10212	-112.74	-375.29
10245	-31.414	-314.17
10257	-162.82	-251.25
10258	-63.947	-159.05
10213	-55.047	-562.31
10264	-101.18	-561.92
10287	-90.063	-490.66
10241	-30.133	-370.36
10218	-53.099	-305.83
10273	-41.892	-619.11
10259	-72.061	-558.18
10299	-88.261	-556.13
10307	-82.898	-484.04
10274	-27.18	-361.04
10231	-37.057	-300.32
10305	-126.6	-238.38
10248	-21.218	-191.84
10292	-91.465	-149.53
10242	-153.58	-423.84
10246	-69.252	-362.31
10205	-84.045	-299.08
10250	-52.885	-188.93
10300	-45.918	-610.34
10231	-136.69	-412.55
10233	-173.59	-408.61
10213	-57.477	-354.87
10241	-43.604	-353.18
10295	-96.087	-537.14
10308	-98.054	-535.54
10247	-18.189	-345.65
10215	-82.444	-342.68
10201	-89.084	-275.56
10299	-130.61	-222.04
10262	-74.307	-177.7
10256	-69.479	-526.52
10270	-19.232	-524.02
10238	-150.83	-398.15
10231	-104.99	-397.75
10231	-32.868	-337.72
10306	-19.011	-654.89
10269	-0.22844	-521.04
10267	-14.483	-518.06
10292	-16.264	-516.37
10231	103.92	-436.58
10253	107.98	-437.05
10276	-15.176	-369.01
10300	-10.331	-367.2
10245	127.28	-367.03
10239	-8.2599	-361.51
10262	118.71	-364.3
10227	-20.545	-301.42
10285	90.49	-196.14
10296	-14.629	-340.59
10255	-5.2858	-341.4
10279	0.45303	-339.42
10269	76.575	-182.02
10294	81.059	-181.62
10210	112.09	-480.2
10258	19.894	-179.11
10275	87.359	-212.16
10301	-19.713	-383.88
10272	-11.793	-207.86
10265	9.3799	-532.91
10297	-4.8353	-378.28
10239	-7.9793	-315.11
10276	108.38	-204.49
10277	75.606	-204.06
10293	-6.6261	-231.82
10228	112.85	-429.44
10260	117.24	-354.01
10263	-10.157	-189.41
10289	15.534	-189.57
10275	29.076	-185.48
10234	128.15	-575.08
10248	133.41	-349.43
10234	4.7098	-344.94
10231	-9.7863	-284.35
10256	-1.6987	-185.93
10277	91.14	-186.67
10275	19.567	-182.87
10241	163.78	-465.29
10244	177.01	-448.38
10373	196.95	-504.83
10386	208.19	-503.45
10369	173.58	-501.63
10351	146.44	-238.48
10338	151.67	-236.62
10443	167.8	-611.17
10454	172.5	-591.14
10373	203.73	-528.64
10349	141.44	-483.94
10445	176.2	-610.49
10462	169.89	-608.46
10437	176.99	-592.07
10363	139.83	-479.88
10457	154.46	-457.24
10462	178.12	-607.68
10359	196.21	-518.94
10380	196.45	-478.99
10344	155.58	-475.77
10326	163.91	-473.09
10458	163.13	-585.28
10325	199.39	-471.43
10323	189.39	-470.4
10384	166.69	-604.33
10394	174.78	-513.41
10451	184.19	-605.33
10430	181.69	-603.34
10380	177.67	-510.88
10443	139.5	-474.54
10328	174.41	-466.73
10353	168.56	-458.44
10352	183.96	-458.48
10332	174.89	-458.35
10465	139.24	-447.65
10460	145.91	-447.18
10373	210.25	-500.49
10337	167.96	-494.71
10445	170.46	-596.21
10445	185.36	-595.55
10385	181.63	-498.86
10356	192.5	-496.62
10323	170.43	-496.17
10450	140.06	-464.84
10461	141.79	-464.81
10455	185.37	-594.91
10462	185.74	-594.82
10457	146.24	-484.97
10445	150.32	-463.61
10342	141.24	-228.59
10324	145.67	-228.67
10378	40.38	-705.54
10386	46.443	-704.13
10371	56.92	-704.29
10354	-2.1955	-419.99
10334	-10.677	-419.47
10447	89.131	-291.19
10342	-2.4971	-635.28
10357	-6.6469	-632.67
10386	-20.741	-629.58
10397	-18.021	-520.51
10378	25.369	-519.1
10311	7.4934	-514.7
10401	16.896	-517.35
10348	-21.45	-515.72
10465	-18.037	-517.12
10468	31.845	-505.3
10390	25.627	-456.32
10325	127.04	-398.73
10443	22.431	-396.95
10439	9.3584	-396.88
10440	103.03	-273.42
10451	90.433	-269.04
10448	73.084	-268.69
10387	-10.591	-630.79
10374	-20.122	-629.9
10373	-6.6116	-629.69
10397	-5.9647	-629.48
10410	-0.31067	-511.4
10334	0.32125	-512.21
10400	-6.8585	-509.87
10442	136.88	-509.77
10362	-6.2235	-453.07
10382	7.6027	-453.04
10346	14.895	-451.82
10372	24.089	-451.91
10450	29.794	-392.85
10467	35.582	-391.36
10424	9.1298	-388.89
10308	-5.3127	-386.14
10431	-8.4417	-388.14
10439	62.654	-386.07
10426	94.096	-265.67
10439	82.37	-264.3
10460	82.854	-264.71
10390	100.66	-258.97
10380	124.22	-258.09
10467	-13.871	-508.23
10417	-21.603	-509.09
10424	-0.18974	-506.88
10458	5.0788	-503.08
10450	13.899	-504.11
10462	11.441	-505.01
10459	22.628	-386.42
10444	13.928	-384.82
10460	37.988	-382.93
10443	36.75	-381.54
10411	116.43	-259.1
10410	93.284	-256.01
10465	64.362	-256.02
10317	-12.863	-667.79
10461	-11.764	-502.43
10442	-8.4173	-502.6
10433	-23.106	-500.79
10324	-23.67	-376.06
10465	73.973	-252.89
10402	73.727	-193.35
10353	7.1287	-665.38
10313	7.7535	-662.41
10328	16.794	-659.7
10313	-0.5132	-611.46
10457	129.6	-495.44
10317	9.7077	-496.26
